,obj_id,frame_0,frame_-1,A,B,M,C,pred_diff,pred_err,pred_err_s,pred_err_lbs
21,52.0,955.0,1506.0,121.48457314765564,63.13778762015658,1.3459873961150886,-21.969755161804176,121.47959697891862,519.6627972242113,546.016248358625,32.51765868936277
22,53.0,955.0,1126.0,135.63914236078796,27.234301265098022,1.1000681663353855,-25.104410155512696,88.25946748169697,201.99929298466523,286.6610219544457,32.0588290586521
23,54.0,955.0,1270.0,135.2144370809327,50.35540143162911,1.235687536852164,-23.248048932111573,114.81495407645355,202.53058901331107,264.9558257659748,29.723172058310873
24,55.0,955.0,1270.0,64.69762388790674,130.42712011712194,1.1600574215893973,-20.97331563959401,64.69758557661575,171.50995069050154,178.90284416397017,32.64962227359543
25,56.0,955.0,1270.0,137.05172357748586,53.78492144216649,1.2334284050364248,-23.04673783057441,120.23386589362973,227.95314465175824,305.607549475119,40.88258638355491
26,57.0,955.0,1010.0,60.2668817600773,787.297989172978,1.004638882683557,-10.652625224498854,59.39455768832191,115.91149364288692,189.9834940555704,40.17395271715752
27,58.0,955.0,1221.0,108.14716140139717,64.96614136273783,1.1353109164813693,-19.736101533413063,107.7344744605142,219.39038666734035,351.8790887069054,35.79057333274511
28,59.0,955.0,1010.0,97.52020884206466,185.08145796894425,1.0099999999999805,-18.384734235686217,48.75640455447521,79.08932963162552,91.76742705936496,15.905715343315832
29,60.0,956.0,1270.0,87.99967744561607,59.720468790806656,1.1857145095683428,-17.810127434905283,87.42992883948052,233.35824469393907,335.3961934861616,40.269470656917875
30,61.0,956.0,1318.0,211.39931790975757,32.41241562224933,1.3179999999999998,-21.272716345272173,105.69796307510254,103.71080109016714,155.52291194455154,33.79918584280723
31,63.0,955.0,1437.0,129.0187389217939,71.34226387486027,1.3899728229223833,-17.857417916485687,124.66680913792047,284.76874881907247,323.56571066307924,45.28743420848171
32,64.0,956.0,1319.0,168.36341864927692,62.706443876403014,1.3189999999999997,-25.83082180812668,84.18170930272886,169.27952714119277,176.4294517712643,20.100973161202404
33,65.0,955.0,1506.0,126.46782177027426,59.59894481895087,1.355704007191126,-24.923998015163964,126.45153859850261,215.3452352962106,237.94285395956032,33.032441343329474
34,66.0,977.0,1338.0,97.81863584306373,21.069439694853177,1.3379999999999366,-15.63578475852144,48.86068477345763,37.011598222636934,38.58040710257979,27.567150071141086
35,68.0,1197.0,1675.0,120.80334860181733,58.55407284453227,1.4649151396687463,-19.805398999857633,120.80278088477188,850.670134636435,884.5898150554982,26.178488269269856
36,69.0,1102.0,1674.0,148.46686924970385,71.43494187845263,1.576233398171008,-23.149030058455725,148.32942211269759,429.703782609426,457.5022466033638,42.71428480529626
37,70.0,1150.0,1506.0,69.37003306607293,88.28495938584145,1.2840871767984245,-17.645990734996104,69.36953161481082,206.54745454561137,222.61141143544583,51.2066311338687
38,72.0,1170.0,1506.0,109.69351992086187,48.78401525020347,1.398588475206349,-28.162397177235643,109.11358701887742,628.7058816747747,650.4847973399519,44.468160074070965
39,73.0,1170.0,1314.0,21.577416798281778,44.158531627945266,1.3139999999999998,-11.990252039812548,10.75141396573408,30.449614248960373,22.949063625670917,6.557712619807426
40,76.0,1335.0,1418.0,123.35637458734163,80.05023260803702,1.417999999999997,-14.985507586679097,61.51783668049551,105.65257936504958,135.94872780474805,13.243080397171978
41,77.0,1335.0,1624.0,140.986731001213,25.25311081791554,1.5705291201714888,-25.625149261044875,111.60157078821385,290.17055569018453,305.87228308245557,24.76346507855581
42,78.0,1335.0,1675.0,86.80721623069289,65.84849957770827,1.4995594320738976,-20.662356526762387,86.80467365882814,286.73425032248883,303.35484991254845,59.869619687511616
43,79.0,1359.0,1790.0,113.06478029104264,56.81611196986689,1.468537752270088,-12.903883124242084,112.84109667871468,1274.943736624733,1270.87801396309,162.99145194384195
44,80.0,1340.0,2012.0,120.66086780213344,40.372156051593116,1.8889472765172317,-25.3368646286777,119.82714431366018,312.7856463855617,324.8220500613992,41.10929468360148
45,93.0,1388.0,2010.0,133.83864538191227,91.2974560777149,1.9033348336292046,-21.721669767301155,133.83075161940758,361.05769422254315,376.51015826956825,64.91192589239817
46,95.0,1413.0,1491.0,37.72506792514812,951.0092370013597,1.4835957782234939,-22.16142895834031,37.692093827405145,102.17639746943624,89.7217445474201,12.112970932024217
47,96.0,1456.0,1915.0,122.37964332194797,72.86207700132867,1.8283810485699252,-22.109744241189404,122.157830812094,504.8664330481609,514.3385198150451,75.58683097104213
